-3.3330e+08,-3.3846e+08,-3.4357e+08,-3.4863e+08,-3.5363e+08,-3.5853e+08,-3.6333e+08,-3.6799e+08,-3.7250e+08,-3.7683e+08,-3.8095e+08,-3.8482e+08,-3.8843e+08,-3.9173e+08,-3.9468e+08,-3.9726e+08,-3.9941e+08,-4.0110e+08,-4.0228e+08,-4.0291e+08,-4.0294e+08,-4.0232e+08,-4.0100e+08,-3.9895e+08,-3.9610e+08,-3.9241e+08,-3.8784e+08,-3.8235e+08,-3.7589e+08,-3.6842e+08,-3.5992e+08,-3.5036e+08,-3.3972e+08,-3.2798e+08,-3.1513e+08,-3.0118e+08,-2.8614e+08,-2.7002e+08,-2.5285e+08,-2.3468e+08,-2.1554e+08,-1.9549e+08,-1.7461e+08,-1.5296e+08,-1.3063e+08,-1.0771e+08,-8.4296e+07,-6.0493e+07,-3.6410e+07,-1.2156e+07,1.2156e+07,3.6410e+07,6.0493e+07,8.4296e+07,1.0771e+08,1.3063e+08,1.5296e+08,1.7461e+08,1.9549e+08,2.1554e+08,2.3468e+08,2.5285e+08,2.7002e+08,2.8614e+08,3.0118e+08,3.1513e+08,3.2798e+08,3.3972e+08,3.5036e+08,3.5992e+08,3.6842e+08,3.7589e+08,3.8235e+08,3.8784e+08,3.9241e+08,3.9610e+08,3.9895e+08,4.0100e+08,4.0232e+08,4.0294e+08,4.0291e+08,4.0228e+08,4.0110e+08,3.9941e+08,3.9726e+08,3.9468e+08,3.9173e+08,3.8843e+08,3.8482e+08,3.8095e+08,3.7683e+08,3.7250e+08,3.6799e+08,3.6333e+08,3.5853e+08,3.5363e+08,3.4863e+08,3.4357e+08,3.3846e+08,3.3330e+08
-3.2331e+08,-3.2806e+08,-3.3277e+08,-3.3742e+08,-3.4198e+08,-3.4644e+08,-3.5079e+08,-3.5499e+08,-3.5903e+08,-3.6288e+08,-3.6652e+08,-3.6991e+08,-3.7303e+08,-3.7584e+08,-3.7831e+08,-3.8041e+08,-3.8209e+08,-3.8332e+08,-3.8406e+08,-3.8427e+08,-3.8390e+08,-3.8292e+08,-3.8127e+08,-3.7892e+08,-3.7583e+08,-3.7195e+08,-3.6724e+08,-3.6167e+08,-3.5521e+08,-3.4781e+08,-3.3946e+08,-3.3013e+08,-3.1981e+08,-3.0849e+08,-2.9615e+08,-2.8281e+08,-2.6848e+08,-2.5317e+08,-2.3691e+08,-2.1974e+08,-2.0170e+08,-1.8284e+08,-1.6323e+08,-1.4293e+08,-1.2202e+08,-1.0058e+08,-7.8695e+07,-5.6463e+07,-3.3980e+07,-1.1344e+07,1.1344e+07,3.3980e+07,5.6463e+07,7.8695e+07,1.0058e+08,1.2202e+08,1.4293e+08,1.6323e+08,1.8284e+08,2.0170e+08,2.1974e+08,2.3691e+08,2.5317e+08,2.6848e+08,2.8281e+08,2.9615e+08,3.0849e+08,3.1981e+08,3.3013e+08,3.3946e+08,3.4781e+08,3.5521e+08,3.6167e+08,3.6724e+08,3.7195e+08,3.7583e+08,3.7892e+08,3.8127e+08,3.8292e+08,3.8390e+08,3.8427e+08,3.8406e+08,3.8332e+08,3.8209e+08,3.8041e+08,3.7831e+08,3.7584e+08,3.7303e+08,3.6991e+08,3.6652e+08,3.6288e+08,3.5903e+08,3.5499e+08,3.5079e+08,3.4644e+08,3.4198e+08,3.3742e+08,3.3277e+08,3.2806e+08,3.2331e+08
-3.1358e+08,-3.1797e+08,-3.2229e+08,-3.2655e+08,-3.3071e+08,-3.3476e+08,-3.3869e+08,-3.4246e+08,-3.4607e+08,-3.4948e+08,-3.5267e+08,-3.5562e+08,-3.5829e+08,-3.6066e+08,-3.6270e+08,-3.6436e+08,-3.6563e+08,-3.6645e+08,-3.6680e+08,-3.6664e+08,-3.6593e+08,-3.6463e+08,-3.6270e+08,-3.6011e+08,-3.5682e+08,-3.5279e+08,-3.4798e+08,-3.4238e+08,-3.3594e+08,-3.2864e+08,-3.2045e+08,-3.1137e+08,-3.0138e+08,-2.9046e+08,-2.7862e+08,-2.6587e+08,-2.5220e+08,-2.3766e+08,-2.2225e+08,-2.0602e+08,-1.8900e+08,-1.7124e+08,-1.5280e+08,-1.3375e+08,-1.1414e+08,-9.4053e+07,-7.3573e+07,-5.2779e+07,-3.1758e+07,-1.0601e+07,1.0601e+07,3.1758e+07,5.2779e+07,7.3573e+07,9.4053e+07,1.1414e+08,1.3375e+08,1.5280e+08,1.7124e+08,1.8900e+08,2.0602e+08,2.2225e+08,2.3766e+08,2.5220e+08,2.6587e+08,2.7862e+08,2.9046e+08,3.0138e+08,3.1137e+08,3.2045e+08,3.2864e+08,3.3594e+08,3.4238e+08,3.4798e+08,3.5279e+08,3.5682e+08,3.6011e+08,3.6270e+08,3.6463e+08,3.6593e+08,3.6664e+08,3.6680e+08,3.6645e+08,3.6563e+08,3.6436e+08,3.6270e+08,3.6066e+08,3.5829e+08,3.5562e+08,3.5267e+08,3.4948e+08,3.4607e+08,3.4246e+08,3.3869e+08,3.3476e+08,3.3071e+08,3.2655e+08,3.2229e+08,3.1797e+08,3.1358e+08
-3.0413e+08,-3.0816e+08,-3.1213e+08,-3.1602e+08,-3.1980e+08,-3.2347e+08,-3.2701e+08,-3.3039e+08,-3.3360e+08,-3.3661e+08,-3.3939e+08,-3.4194e+08,-3.4421e+08,-3.4617e+08,-3.4781e+08,-3.4909e+08,-3.4998e+08,-3.5044e+08,-3.5045e+08,-3.4996e+08,-3.4895e+08,-3.4738e+08,-3.4522e+08,-3.4243e+08,-3.3898e+08,-3.3483e+08,-3.2997e+08,-3.2435e+08,-3.1797e+08,-3.1078e+08,-3.0278e+08,-2.9395e+08,-2.8428e+08,-2.7376e+08,-2.6240e+08,-2.5021e+08,-2.3719e+08,-2.2336e+08,-2.0875e+08,-1.9339e+08,-1.7732e+08,-1.6058e+08,-1.4323e+08,-1.2532e+08,-1.0691e+08,-8.8074e+07,-6.8880e+07,-4.9404e+07,-2.9724e+07,-9.9218e+06,9.9218e+06,2.9724e+07,4.9404e+07,6.8880e+07,8.8074e+07,1.0691e+08,1.2532e+08,1.4323e+08,1.6058e+08,1.7732e+08,1.9339e+08,2.0875e+08,2.2336e+08,2.3719e+08,2.5021e+08,2.6240e+08,2.7376e+08,2.8428e+08,2.9395e+08,3.0278e+08,3.1078e+08,3.1797e+08,3.2435e+08,3.2997e+08,3.3483e+08,3.3898e+08,3.4243e+08,3.4522e+08,3.4738e+08,3.4895e+08,3.4996e+08,3.5045e+08,3.5044e+08,3.4998e+08,3.4909e+08,3.4781e+08,3.4617e+08,3.4421e+08,3.4194e+08,3.3939e+08,3.3661e+08,3.3360e+08,3.3039e+08,3.2701e+08,3.2347e+08,3.1980e+08,3.1602e+08,3.1213e+08,3.0816e+08,3.0413e+08
-2.9494e+08,-2.9865e+08,-3.0229e+08,-3.0583e+08,-3.0926e+08,-3.1258e+08,-3.1575e+08,-3.1877e+08,-3.2161e+08,-3.2424e+08,-3.2666e+08,-3.2883e+08,-3.3073e+08,-3.3234e+08,-3.3362e+08,-3.3455e+08,-3.3510e+08,-3.3525e+08,-3.3495e+08,-3.3418e+08,-3.3292e+08,-3.3112e+08,-3.2875e+08,-3.2580e+08,-3.2223e+08,-3.1800e+08,-3.1310e+08,-3.0751e+08,-3.0119e+08,-2.9414e+08,-2.8633e+08,-2.7775e+08,-2.6840e+08,-2.5828e+08,-2.4739e+08,-2.3572e+08,-2.2331e+08,-2.1016e+08,-1.9630e+08,-1.8176e+08,-1.6657e+08,-1.5078e+08,-1.3443e+08,-1.1757e+08,-1.0027e+08,-8.2584e+07,-6.4573e+07,-4.6307e+07,-2.7858e+07,-9.2984e+06,9.2984e+06,2.7858e+07,4.6307e+07,6.4573e+07,8.2584e+07,1.0027e+08,1.1757e+08,1.3443e+08,1.5078e+08,1.6657e+08,1.8176e+08,1.9630e+08,2.1016e+08,2.2331e+08,2.3572e+08,2.4739e+08,2.5828e+08,2.6840e+08,2.7775e+08,2.8633e+08,2.9414e+08,3.0119e+08,3.0751e+08,3.1310e+08,3.1800e+08,3.2223e+08,3.2580e+08,3.2875e+08,3.3112e+08,3.3292e+08,3.3418e+08,3.3495e+08,3.3525e+08,3.3510e+08,3.3455e+08,3.3362e+08,3.3234e+08,3.3073e+08,3.2883e+08,3.2666e+08,3.2424e+08,3.2161e+08,3.1877e+08,3.1575e+08,3.1258e+08,3.0926e+08,3.0583e+08,3.0229e+08,2.9865e+08,2.9494e+08
-2.8603e+08,-2.8943e+08,-2.9275e+08,-2.9597e+08,-2.9908e+08,-3.0206e+08,-3.0490e+08,-3.0758e+08,-3.1008e+08,-3.1238e+08,-3.1445e+08,-3.1629e+08,-3.1785e+08,-3.1913e+08,-3.2009e+08,-3.2071e+08,-3.2097e+08,-3.2082e+08,-3.2026e+08,-3.1925e+08,-3.1776e+08,-3.1577e+08,-3.1324e+08,-3.1016e+08,-3.0649e+08,-3.0221e+08,-2.9731e+08,-2.9175e+08,-2.8552e+08,-2.7861e+08,-2.7100e+08,-2.6268e+08,-2.5365e+08,-2.4391e+08,-2.3346e+08,-2.2231e+08,-2.1047e+08,-1.9796e+08,-1.8480e+08,-1.7102e+08,-1.5665e+08,-1.4174e+08,-1.2632e+08,-1.1045e+08,-9.4167e+07,-7.7535e+07,-6.0613e+07,-4.3461e+07,-2.6143e+07,-8.7256e+06,8.7256e+06,2.6143e+07,4.3461e+07,6.0613e+07,7.7535e+07,9.4167e+07,1.1045e+08,1.2632e+08,1.4174e+08,1.5665e+08,1.7102e+08,1.8480e+08,1.9796e+08,2.1047e+08,2.2231e+08,2.3346e+08,2.4391e+08,2.5365e+08,2.6268e+08,2.7100e+08,2.7861e+08,2.8552e+08,2.9175e+08,2.9731e+08,3.0221e+08,3.0649e+08,3.1016e+08,3.1324e+08,3.1577e+08,3.1776e+08,3.1925e+08,3.2026e+08,3.2082e+08,3.2097e+08,3.2071e+08,3.2009e+08,3.1913e+08,3.1785e+08,3.1629e+08,3.1445e+08,3.1238e+08,3.1008e+08,3.0758e+08,3.0490e+08,3.0206e+08,2.9908e+08,2.9597e+08,2.9275e+08,2.8943e+08,2.8603e+08
-2.7737e+08,-2.8049e+08,-2.8351e+08,-2.8643e+08,-2.8924e+08,-2.9192e+08,-2.9445e+08,-2.9681e+08,-2.9900e+08,-3.0098e+08,-3.0275e+08,-3.0427e+08,-3.0554e+08,-3.0652e+08,-3.0719e+08,-3.0754e+08,-3.0752e+08,-3.0713e+08,-3.0634e+08,-3.0512e+08,-3.0344e+08,-3.0128e+08,-2.9862e+08,-2.9543e+08,-2.9170e+08,-2.8739e+08,-2.8250e+08,-2.7699e+08,-2.7087e+08,-2.6411e+08,-2.5670e+08,-2.4864e+08,-2.3992e+08,-2.3055e+08,-2.2053e+08,-2.0986e+08,-1.9857e+08,-1.8666e+08,-1.7416e+08,-1.6110e+08,-1.4750e+08,-1.3340e+08,-1.1885e+08,-1.0388e+08,-8.8540e+07,-7.2885e+07,-5.6967e+07,-4.0841e+07,-2.4565e+07,-8.1983e+06,8.1983e+06,2.4565e+07,4.0841e+07,5.6967e+07,7.2885e+07,8.8540e+07,1.0388e+08,1.1885e+08,1.3340e+08,1.4750e+08,1.6110e+08,1.7416e+08,1.8666e+08,1.9857e+08,2.0986e+08,2.2053e+08,2.3055e+08,2.3992e+08,2.4864e+08,2.5670e+08,2.6411e+08,2.7087e+08,2.7699e+08,2.8250e+08,2.8739e+08,2.9170e+08,2.9543e+08,2.9862e+08,3.0128e+08,3.0344e+08,3.0512e+08,3.0634e+08,3.0713e+08,3.0752e+08,3.0754e+08,3.0719e+08,3.0652e+08,3.0554e+08,3.0427e+08,3.0275e+08,3.0098e+08,2.9900e+08,2.9681e+08,2.9445e+08,2.9192e+08,2.8924e+08,2.8643e+08,2.8351e+08,2.8049e+08,2.7737e+08
-2.6898e+08,-2.7182e+08,-2.7457e+08,-2.7722e+08,-2.7974e+08,-2.8213e+08,-2.8438e+08,-2.8645e+08,-2.8835e+08,-2.9005e+08,-2.9153e+08,-2.9278e+08,-2.9377e+08,-2.9448e+08,-2.9490e+08,-2.9499e+08,-2.9474e+08,-2.9413e+08,-2.9314e+08,-2.9173e+08,-2.8989e+08,-2.8760e+08,-2.8483e+08,-2.8157e+08,-2.7779e+08,-2.7347e+08,-2.6860e+08,-2.6317e+08,-2.5716e+08,-2.5056e+08,-2.4335e+08,-2.3555e+08,-2.2714e+08,-2.1813e+08,-2.0851e+08,-1.9831e+08,-1.8753e+08,-1.7619e+08,-1.6431e+08,-1.5191e+08,-1.3903e+08,-1.2569e+08,-1.1194e+08,-9.7811e+07,-8.3347e+07,-6.8595e+07,-5.3604e+07,-3.8425e+07,-2.3109e+07,-7.7123e+06,7.7123e+06,2.3109e+07,3.8425e+07,5.3604e+07,6.8595e+07,8.3347e+07,9.7811e+07,1.1194e+08,1.2569e+08,1.3903e+08,1.5191e+08,1.6431e+08,1.7619e+08,1.8753e+08,1.9831e+08,2.0851e+08,2.1813e+08,2.2714e+08,2.3555e+08,2.4335e+08,2.5056e+08,2.5716e+08,2.6317e+08,2.6860e+08,2.7347e+08,2.7779e+08,2.8157e+08,2.8483e+08,2.8760e+08,2.8989e+08,2.9173e+08,2.9314e+08,2.9413e+08,2.9474e+08,2.9499e+08,2.9490e+08,2.9448e+08,2.9377e+08,2.9278e+08,2.9153e+08,2.9005e+08,2.8835e+08,2.8645e+08,2.8438e+08,2.8213e+08,2.7974e+08,2.7722e+08,2.7457e+08,2.7182e+08,2.6898e+08
-2.6084e+08,-2.6343e+08,-2.6592e+08,-2.6831e+08,-2.7057e+08,-2.7270e+08,-2.7468e+08,-2.7649e+08,-2.7812e+08,-2.7956e+08,-2.8078e+08,-2.8177e+08,-2.8252e+08,-2.8299e+08,-2.8317e+08,-2.8305e+08,-2.8259e+08,-2.8179e+08,-2.8061e+08,-2.7905e+08,-2.7708e+08,-2.7467e+08,-2.7182e+08,-2.6850e+08,-2.6469e+08,-2.6038e+08,-2.5556e+08,-2.5021e+08,-2.4432e+08,-2.3788e+08,-2.3088e+08,-2.2333e+08,-2.1522e+08,-2.0655e+08,-1.9733e+08,-1.8757e+08,-1.7728e+08,-1.6647e+08,-1.5517e+08,-1.4340e+08,-1.3119e+08,-1.1856e+08,-1.0555e+08,-9.2202e+07,-7.8548e+07,-6.4632e+07,-5.0498e+07,-3.6194e+07,-2.1766e+07,-7.2636e+06,7.2636e+06,2.1766e+07,3.6194e+07,5.0498e+07,6.4632e+07,7.8548e+07,9.2202e+07,1.0555e+08,1.1856e+08,1.3119e+08,1.4340e+08,1.5517e+08,1.6647e+08,1.7728e+08,1.8757e+08,1.9733e+08,2.0655e+08,2.1522e+08,2.2333e+08,2.3088e+08,2.3788e+08,2.4432e+08,2.5021e+08,2.5556e+08,2.6038e+08,2.6469e+08,2.6850e+08,2.7182e+08,2.7467e+08,2.7708e+08,2.7905e+08,2.8061e+08,2.8179e+08,2.8259e+08,2.8305e+08,2.8317e+08,2.8299e+08,2.8252e+08,2.8177e+08,2.8078e+08,2.7956e+08,2.7812e+08,2.7649e+08,2.7468e+08,2.7270e+08,2.7057e+08,2.6831e+08,2.6592e+08,2.6343e+08,2.6084e+08
-2.5295e+08,-2.5530e+08,-2.5756e+08,-2.5970e+08,-2.6172e+08,-2.6360e+08,-2.6534e+08,-2.6691e+08,-2.6830e+08,-2.6950e+08,-2.7048e+08,-2.7124e+08,-2.7176e+08,-2.7202e+08,-2.7199e+08,-2.7167e+08,-2.7103e+08,-2.7006e+08,-2.6873e+08,-2.6704e+08,-2.6495e+08,-2.6246e+08,-2.5954e+08,-2.5618e+08,-2.5236e+08,-2.4808e+08,-2.4331e+08,-2.3805e+08,-2.3228e+08,-2.2601e+08,-2.1922e+08,-2.1192e+08,-2.0409e+08,-1.9576e+08,-1.8691e+08,-1.7757e+08,-1.6774e+08,-1.5744e+08,-1.4669e+08,-1.3551e+08,-1.2392e+08,-1.1195e+08,-9.9636e+07,-8.7009e+07,-7.4106e+07,-6.0965e+07,-4.7625e+07,-3.4130e+07,-2.0523e+07,-6.8486e+06,6.8486e+06,2.0523e+07,3.4130e+07,4.7625e+07,6.0965e+07,7.4106e+07,8.7009e+07,9.9636e+07,1.1195e+08,1.2392e+08,1.3551e+08,1.4669e+08,1.5744e+08,1.6774e+08,1.7757e+08,1.8691e+08,1.9576e+08,2.0409e+08,2.1192e+08,2.1922e+08,2.2601e+08,2.3228e+08,2.3805e+08,2.4331e+08,2.4808e+08,2.5236e+08,2.5618e+08,2.5954e+08,2.6246e+08,2.6495e+08,2.6704e+08,2.6873e+08,2.7006e+08,2.7103e+08,2.7167e+08,2.7199e+08,2.7202e+08,2.7176e+08,2.7124e+08,2.7048e+08,2.6950e+08,2.6830e+08,2.6691e+08,2.6534e+08,2.6360e+08,2.6172e+08,2.5970e+08,2.5756e+08,2.5530e+08,2.5295e+08
